date,day_of_week,workout_type,exercise_raw,exercise_standard,weight_raw,weight_lbs,reps,set_number,volume,has_extender,machine_position,is_synthetic,notes
2024-07-18,Thursday,Back,Lat cable row,Cable Lat Row,13,13.0,10.0,1,130.0,False,,False,
2024-07-18,Thursday,Back,Lat cable row,Cable Lat Row,11,11.0,14.0,2,154.0,False,,False,
2024-07-20,Saturday,Bro day,SA pushdown,Single Arm Tricep Pushdown,50,50.0,16.0,1,800.0,False,,False,
2024-07-20,Saturday,Bro day,SA pushdown,Single Arm Tricep Pushdown,40,40.0,20.0,2,800.0,False,,False,
2024-07-20,Saturday,Bro day,+JM Press,JM Press (Paused),135,135.0,9.0,1,1215.0,False,,False,paused
2024-07-20,Saturday,Bro day,DB curls,Dumbbell Bicep Curl,60,60.0,4.0,1,240.0,False,,False,
2024-07-20,Saturday,Bro day,DB curls,Dumbbell Bicep Curl,55,55.0,4.0,2,220.0,False,,False,
2024-07-20,Saturday,Bro day,DB curls,Dumbbell Bicep Curl,50,50.0,4.0,3,200.0,False,,False,
2024-07-20,Saturday,Bro day,RHC,Rope Hammer Curl,180,180.0,9.0,1,1620.0,False,,False,
2024-07-20,Saturday,Bro day,RHC,Rope Hammer Curl,160,160.0,10.0,2,1600.0,False,,False,
2024-07-20,Saturday,Bro day,Upright Row,Upright Row,30,30.0,18.0,1,540.0,False,,False,
2024-07-20,Saturday,Bro day,Upright Row,Upright Row,27.5,27.5,17.0,2,467.5,False,,False,
2024-07-20,Saturday,Bro day,Natilus crunch,Nautilus Crunch,150,150.0,5.0,1,750.0,False,,False,
2024-07-20,Saturday,Bro day,Natilus crunch,Nautilus Crunch,100,100.0,14.0,2,1400.0,False,,False,
2024-07-21,Sunday,Upper,AFS Incline smith,AFS Smith Incline Press,225,225.0,2.0,1,450.0,False,,False,
2024-07-21,Sunday,Upper,AFS Incline smith,AFS Smith Incline Press,1,1.0,6.0,2,6.0,False,,False,
2024-07-21,Sunday,Upper,AFS Incline smith,AFS Smith Incline Press,1,1.0,12.0,3,12.0,False,,False,
2024-07-21,Sunday,Upper,Dips,Dip,207.5,207.5,4.0,1,830.0,False,,False,
2024-07-21,Sunday,Upper,Dips,Dip,132.5,132.5,6.0,2,795.0,False,,False,
2024-07-21,Sunday,Upper,Dips,Dip,25,25.0,19.0,3,475.0,False,,False,
2024-07-21,Sunday,Upper,Nat Pulldown,Nautilus Pulldown,297.5,297.5,14.0,1,4165.0,False,,False,
2024-07-21,Sunday,Upper,Cybex row,Cybex Row,FS+15,,7.0,1,,True,,False,
2024-07-21,Sunday,Upper,Cybex row,Cybex Row,270,270.0,15.0,2,4050.0,False,,False,
2024-07-21,Sunday,Upper,Bayesian curls,Bayesian Curl,70,70.0,18.0,1,1260.0,False,,False,
2024-07-21,Sunday,Upper,OVH ext,Overhead Extension,25,25.0,10.0,1,250.0,False,,False,
2024-07-21,Sunday,Upper,BB curls,Barbell Curl,25,25.0,12.0,1,300.0,False,,False,
2024-07-22,Monday,Legs,Cybex hack,Cybex Hack Squat,390,390.0,3.8,1,1482.0,False,,False,
2024-07-22,Monday,Legs,Cybex hack,Cybex Hack Squat,335,335.0,4.0,2,1340.0,False,,False,
2024-07-22,Monday,Legs,Cybex hack,Cybex Hack Squat,325,325.0,5.0,3,1625.0,False,,False,
2024-07-22,Monday,Legs,+Seated Leg curls,Seated Leg Curl (Paused),FS+35,,5.0,1,,True,,False,paused
2024-07-22,Monday,Legs,+Seated Leg curls,Seated Leg Curl (Paused),FS+25,,6.0,2,,True,,False,paused
2024-07-22,Monday,Legs,PL Strive Leg extensions,Strive Leg Extension,477.5,477.5,6.0,1,2865.0,False,,False,
2024-07-22,Monday,Legs,PL Strive Leg extensions,Strive Leg Extension,407.5,407.5,6.0,2,2445.0,False,,False,
2024-07-22,Monday,Legs,Icarian lateral,Icarian Lateral Raise,100,100.0,6.0,1,600.0,False,,False,
2024-07-22,Monday,Legs,Icarian lateral,Icarian Lateral Raise,80,80.0,11.0,2,880.0,False,,False,
2024-07-22,Monday,Legs,Abductr,Abductor,300,300.0,4.0,1,1200.0,False,,False,
2024-07-22,Monday,Legs,Abductr,Abductor,260,260.0,6.0,2,1560.0,False,,False,
2024-07-24,Wednesday,Chest and arms,+Strive chest press,Strive Chest Press (Paused),292.5,292.5,4.0,1,1170.0,False,,False,paused
2024-07-24,Wednesday,Chest and arms,+Strive chest press,Strive Chest Press (Paused),270,270.0,7.0,2,1890.0,False,,False,paused
2024-07-24,Wednesday,Chest and arms,+Strive chest press,Strive Chest Press (Paused),255,255.0,7.0,3,1785.0,False,,False,paused
2024-07-24,Wednesday,Chest and arms,DB OHP,Dumbbell Overhead Press,75,75.0,9.0,1,675.0,False,,False,
2024-07-24,Wednesday,Chest and arms,DB OHP,Dumbbell Overhead Press,60,60.0,15.0,2,900.0,False,,False,
2024-07-24,Wednesday,Chest and arms,Preacher,Preacher Curl,27.5,27.5,4.0,1,110.0,False,,False,
2024-07-24,Wednesday,Chest and arms,Preacher,Preacher Curl,25,25.0,4.0,2,100.0,False,,False,
2024-07-24,Wednesday,Chest and arms,FG Trcp pushdown,Forward Grip Tricep Pushdown,170,170.0,12.0,1,2040.0,False,,False,
2024-07-24,Wednesday,Chest and arms,FG Trcp pushdown,Forward Grip Tricep Pushdown,160,160.0,12.0,2,1920.0,False,,False,
2024-07-24,Wednesday,Chest and arms,FG Trcp pushdown,Forward Grip Tricep Pushdown,150,150.0,11.0,3,1650.0,False,,False,
2024-07-24,Wednesday,Chest and arms,Incline fly,Incline Fly,120,120.0,9.0,1,1080.0,False,,False,
2024-07-24,Wednesday,Chest and arms,Incline fly,Incline Fly,110,110.0,9.0,2,990.0,False,,False,
2024-07-25,Thursday,Back,FM Pulldown,Freemotion Pulldown,FS,,9.0,1,,False,,False,
2024-07-25,Thursday,Back,FM Pulldown,Freemotion Pulldown,180,180.0,10.0,2,1800.0,False,,False,
2024-07-25,Thursday,Back,Strive row,Strive Row,305,305.0,6.0,1,1830.0,False,,False,
2024-07-25,Thursday,Back,Strive row,Strive Row,295,295.0,6.0,2,1770.0,False,,False,
2024-07-25,Thursday,Back,NG pull ups,Neutral Grip Pull-up,147.5,147.5,3.0,1,442.5,False,,False,
2024-07-25,Thursday,Back,NG pull ups,Neutral Grip Pull-up,130,130.0,4.0,2,520.0,False,,False,
2024-07-25,Thursday,Back,cable row,Cable Row,13,13.0,11.0,1,143.0,False,,False,
2024-07-25,Thursday,Back,cable row,Cable Row,12,12.0,10.0,2,120.0,False,,False,
2024-07-25,Thursday,Back,RDF,Rear Delt Fly,180,180.0,8.0,1,1440.0,False,,False,
2024-07-25,Thursday,Back,RDF,Rear Delt Fly,160,160.0,10.0,2,1600.0,False,,False,
2024-07-26,Friday,Bro day,SA rope pushdown,Single Arm Rope Pushdown,50,50.0,17.0,1,850.0,False,,False,
2024-07-26,Friday,Bro day,SA rope pushdown,Single Arm Rope Pushdown,45,45.0,15.0,2,675.0,False,,False,
2024-07-26,Friday,Bro day,Cybex lateral,Cybex Lateral Raise,170,170.0,6.0,1,1020.0,False,,False,
2024-07-26,Friday,Bro day,Cybex lateral,Cybex Lateral Raise,155,155.0,6.0,2,930.0,False,,False,
2024-07-26,Friday,Bro day,RHC,Rope Hammer Curl,185,185.0,6.0,1,1110.0,False,,False,
2024-07-26,Friday,Bro day,RHC,Rope Hammer Curl,165,165.0,6.0,2,990.0,False,,False,
2024-07-28,Sunday,Upper,Incline smith,Smith Machine Incline Press,227.5,227.5,2.0,1,455.0,False,,False,
2024-07-28,Sunday,Upper,Incline smith,Smith Machine Incline Press,170,170.0,5.0,2,850.0,False,,False,
2024-07-28,Sunday,Upper,Dips,Dip,210,210.0,3.0,1,630.0,False,,False,
2024-07-28,Sunday,Upper,Dips,Dip,132.5,132.5,8.0,2,1060.0,False,,False,
2024-07-28,Sunday,Upper,Dips,Dip,35,35.0,14.0,3,490.0,False,,False,
2024-07-28,Sunday,Upper,Nat SA pulldown,Nautilus Single Arm Pulldown,392.5,392.5,5.0,1,1962.5,False,,False,
2024-07-28,Sunday,Upper,Nat SA pulldown,Nautilus Single Arm Pulldown,297.5,297.5,15.0,2,4462.5,False,,False,
2024-07-28,Sunday,Upper,Cybex SA row,Cybex Single Arm Row,FS+5,,5.0,1,,True,,False,
2024-07-28,Sunday,Upper,Cybex SA row,Cybex Single Arm Row,275,275.0,10.0,2,2750.0,False,,False,
2024-07-28,Sunday,Upper,Bayesian curls,Bayesian Curl,80,80.0,11.0,1,880.0,False,,False,
2024-07-28,Sunday,Upper,Bayesian curls,Bayesian Curl,70,70.0,13.0,2,910.0,False,,False,
2024-07-28,Sunday,Upper,Bayesian curls,Bayesian Curl,ext,,,3,,False,,False,
2024-07-28,Sunday,Upper,Bayesian curls,Bayesian Curl,25,25.0,12.0,4,300.0,False,,False,
2024-07-28,Sunday,Upper,Bayesian curls,Bayesian Curl,,,,5,,False,,False,
2024-07-28,Sunday,Upper,Bayesian curls,Bayesian Curl,,,14.0,6,,False,,False,
2024-07-28,Sunday,Upper,Bayesian curls,Bayesian Curl,27.5,27.5,5.0,7,137.5,False,,False,
2024-07-28,Sunday,Upper,Bayesian curls,Bayesian Curl,,,10.0,8,,False,,False,
2024-07-29,Monday,Legs,Cybex hack,Cybex Hack Squat,392.5,392.5,3.0,1,1177.5,False,,False,
2024-07-29,Monday,Legs,Cybex hack,Cybex Hack Squat,382.5,382.5,4.0,2,1530.0,False,,False,
2024-07-29,Monday,Legs,+Seated Leg curls,Seated Leg Curl (Paused),FS+45,,4.0,1,,True,,False,paused
2024-07-29,Monday,Legs,+Seated Leg curls,Seated Leg Curl (Paused),FS,,13.0,2,,False,,False,paused
2024-07-29,Monday,Legs,Strive row,Strive Row,210,210.0,3.0,1,630.0,False,,False,
2024-07-29,Monday,Legs,Strive row,Strive Row,190,190.0,6.0,2,1140.0,False,,False,
2025-07-07,Monday,Legs,+SL Strive Leg extensions,Strive Single Leg Extension (Paused),165,165.0,10.0,1,1650.0,False,,False,paused
2025-07-07,Monday,Legs,+SL Strive Leg extensions,Strive Single Leg Extension (Paused),170,170.0,5.0,2,850.0,False,,False,paused
2025-07-07,Monday,Legs,+Hatfield squat,Hatfield Squat (Paused),292.5,292.5,4.0,1,1170.0,False,,False,paused
2025-07-07,Monday,Legs,+SL Pendulum leg press,Single Leg Pendulum Leg Press (Paused),477.5,477.5,3.0,1,1432.5,False,,False,paused
2025-07-07,Monday,Legs,DB BP,Dumbbell Bench Press,100,100.0,4.0,1,400.0,False,,False,
2025-07-07,Monday,Legs,DB BP,Dumbbell Bench Press,85,85.0,12.0,2,1020.0,False,,False,
2025-07-07,Monday,Legs,+HS Shoulder,Hammer Strength Shoulder Press (Paused),235,235.0,5.0,1,1175.0,False,,False,paused
2025-07-07,Monday,Legs,+HS Shoulder,Hammer Strength Shoulder Press (Paused),227.5,227.5,5.0,2,1137.5,False,,False,paused
2025-07-07,Monday,Legs,+CG SM BP,Smith Machine Close Grip Bench Press (Paused),162.5,162.5,5.0,1,812.5,False,,False,paused
2025-07-07,Monday,Legs,Trcp pushdown,Tricep Pushdown,142.5,142.5,7.0,1,997.5,False,,False,
2025-07-07,Monday,Legs,Trcp pushdown,Tricep Pushdown,80,80.0,11.0,2,880.0,False,,False,
2025-07-07,Monday,Legs,Trcp pushdown,Tricep Pushdown,75,75.0,13.0,3,975.0,False,,False,
2025-07-07,Monday,Legs,BM fly,Fly,110,110.0,8.0,1,880.0,False,,False,
2025-07-07,Monday,Legs,Cybex lateral,Cybex Lateral Raise,135,135.0,5.0,1,675.0,False,,False,
2025-07-07,Monday,Legs,Preacher,Preacher Curl,40,40.0,2.5,1,100.0,False,,False,
2025-07-07,Monday,Legs,Preacher,Preacher Curl,35,35.0,5.0,2,175.0,False,,False,
2025-07-07,Monday,Legs,Preacher,Preacher Curl,30,30.0,9.0,3,270.0,False,,False,
2025-07-07,Monday,Legs,WG pulldown,Wide Grip Pulldown,175,175.0,5.0,1,875.0,False,,False,
2025-07-07,Monday,Legs,WG pulldown,Wide Grip Pulldown,162.5,162.5,7.0,2,1137.5,False,,False,
2025-07-07,Monday,Legs,LF pulldown,Lat Focused Pulldown,210,210.0,5.0,1,1050.0,False,,False,
2025-07-07,Monday,Legs,HS Low row,Hammer Strength Low Row,392.5,392.5,3.5,1,1373.75,False,,False,
2025-07-07,Monday,Legs,HS Low row,Hammer Strength Low Row,302.5,302.5,9.0,2,2722.5,False,,False,
2025-07-07,Monday,Legs,DB hammers,Dumbbell Hammer Curl,40,40.0,12.0,1,480.0,False,,False,
2025-07-07,Monday,Legs,DB hammers,Dumbbell Hammer Curl,37.5,37.5,15.0,2,562.5,False,,False,
2025-07-07,Monday,Legs,+SL Leg curl,Single Leg Curl (Paused),50,50.0,9.0,1,450.0,False,,False,paused
2025-07-07,Monday,Legs,+SL Leg curl,Single Leg Curl (Paused),60,60.0,5.0,2,300.0,False,,False,paused
2025-07-07,Monday,Legs,Face pull,Face Pull,130,130.0,8.0,1,1040.0,False,,False,
2025-07-07,Monday,Legs,Crunch,Crunch,150,150.0,12.0,1,1800.0,False,,False,
2025-07-07,Monday,Legs,+LVG chest press,Leverage Chest Press (Paused),295,295.0,4.0,1,1180.0,False,,False,paused
2025-07-07,Monday,Legs,+LVG chest press,Leverage Chest Press (Paused),237.5,237.5,6.0,2,1425.0,False,,False,paused
2025-07-07,Monday,Legs,DB OHP,Dumbbell Overhead Press,85,85.0,5.0,1,425.0,False,,False,
2025-07-07,Monday,Legs,+Dips,Dip (Paused),202.5,202.5,3.0,1,607.5,False,,False,paused
2025-07-07,Monday,Legs,+Dips,Dip (Paused),112.5,112.5,9.0,2,1012.5,False,,False,paused
2025-07-07,Monday,Legs,Prime fly,Prime Fly,250,250.0,7.0,1,1750.0,False,,False,
2025-07-07,Monday,Legs,Upright row,Upright Row,25,25.0,10.0,1,250.0,False,,False,
2025-07-07,Monday,Legs,Supported hammer,Supported Hammer Curl,50,50.0,,1,,False,,False,
2025-07-07,Monday,Legs,Supported hammer,Supported Hammer Curl,47.5,47.5,7.0,2,332.5,False,,False,
2025-07-07,Monday,Legs,Pendlay row,Pendlay Row,217.5,217.5,6.0,1,1305.0,False,,False,
2025-07-07,Monday,Legs,Cable curls,Cable Curl,125,125.0,13.0,1,1625.0,False,,False,
2025-07-07,Monday,Legs,Cable curls,Cable Curl,122.5,122.5,12.0,2,1470.0,False,,False,
2025-07-07,Monday,Legs,SA HS pulldown,Hammer Strength Single Arm Pulldown,292.5,292.5,9.0,1,2632.5,False,,False,
2025-07-07,Monday,Legs,SA HS pulldown,Hammer Strength Single Arm Pulldown,212.5,212.5,13.0,2,2762.5,False,,False,
2025-07-07,Monday,Legs,WG pullups,Wide Grip Pull-up,BW,185.0,7.0,1,1295.0,False,,False,bodyweight
2025-07-07,Monday,Legs,LF row,Lat Focused Row,195,195.0,7.0,1,1365.0,False,,False,
2025-07-07,Monday,Legs,LF row,Lat Focused Row,185,185.0,6.0,2,1110.0,False,,False,
2025-07-07,Monday,Legs,Shrugs,Shrug,382.5,382.5,,1,,False,,False,
2025-07-07,Monday,Legs,Shrugs,Shrug,317.5,317.5,,2,,False,,False,
2025-07-07,Monday,Legs,RDF,Rear Delt Fly,170,170.0,7.0,1,1190.0,False,,False,
2025-07-15,Tuesday,Legs,+SA prime leg ext,Prime Single Arm Leg Extension (Paused),(2)170,,8.0,1,,False,,False,paused
2025-07-15,Tuesday,Legs,+SA prime leg ext,Prime Single Arm Leg Extension (Paused),170,170.0,6.0,2,1020.0,False,,False,paused
2025-07-15,Tuesday,Legs,+Seated Leg curls,Seated Leg Curl (Paused),100,100.0,5.0,1,500.0,False,,False,paused
2025-07-15,Tuesday,Legs,+Seated Leg curls,Seated Leg Curl (Paused),90,90.0,8.0,2,720.0,False,,False,paused
2025-07-15,Tuesday,Legs,DB BP,Dumbbell Bench Press,105,105.0,2.0,1,210.0,False,,False,
2025-07-15,Tuesday,Legs,DB BP,Dumbbell Bench Press,90,90.0,10.0,2,900.0,False,,False,
2025-07-15,Tuesday,Legs,+HS Shoulder,Hammer Strength Shoulder Press (Paused),237.5,237.5,2.0,1,475.0,False,,False,paused
2025-07-15,Tuesday,Legs,+HS Shoulder,Hammer Strength Shoulder Press (Paused),227.5,227.5,6.0,2,1365.0,False,,False,paused
2025-07-15,Tuesday,Legs,Trcp pushdown,Tricep Pushdown,155,155.0,5.0,1,775.0,False,,False,
2025-07-15,Tuesday,Legs,Trcp pushdown,Tricep Pushdown,80,80.0,11.0,2,880.0,False,,False,
2025-07-15,Tuesday,Legs,Trcp pushdown,Tricep Pushdown,75,75.0,13.0,3,975.0,False,,False,
2025-07-15,Tuesday,Legs,Prime pec deck,Prime Pec Deck,250,250.0,8.0,1,2000.0,False,,False,
2025-07-15,Tuesday,Legs,Prime pec deck,Prime Pec Deck,240,240.0,7.0,2,1680.0,False,,False,
2025-07-15,Tuesday,Legs,Atlantis lateral,Atlantis Lateral Raise,110,110.0,5.0,1,550.0,False,,False,
2025-07-15,Tuesday,Legs,Atlantis lateral,Atlantis Lateral Raise,95,95.0,8.0,2,760.0,False,,False,
2025-07-15,Tuesday,Legs,Preacher,Preacher Curl,35,35.0,5.0,1,175.0,False,,False,
2025-07-15,Tuesday,Legs,Preacher,Preacher Curl,30,30.0,10.8,2,324.0,False,,False,
2025-07-15,Tuesday,Legs,Preacher,Preacher Curl,25,25.0,15.0,3,375.0,False,,False,
2025-07-15,Tuesday,Legs,RDLs,Romanian Deadlift,460,460.0,,1,,False,,False,
2025-07-15,Tuesday,Legs,RDLs,Romanian Deadlift,315,315.0,20.0,2,6300.0,False,,False,
2025-07-15,Tuesday,Legs,WG pulldown,Wide Grip Pulldown,175,175.0,6.0,1,1050.0,False,,False,
2025-07-15,Tuesday,Legs,WG pulldown,Wide Grip Pulldown,150,150.0,8.0,2,1200.0,False,,False,
2025-07-15,Tuesday,Legs,Hammer curls,Hammer Curl,40,40.0,12.5,1,500.0,False,,False,
2025-07-15,Tuesday,Legs,Hammer curls,Hammer Curl,37.5,37.5,9.0,2,337.5,False,,False,
2025-07-15,Tuesday,Legs,HS Low row,Hammer Strength Low Row,392.5,392.5,4.0,1,1570.0,False,,False,
2025-07-15,Tuesday,Legs,HS Low row,Hammer Strength Low Row,302.5,302.5,11.0,2,3327.5,False,,False,
2025-07-15,Tuesday,Legs,Ab crunch,Ab Crunch,155,155.0,10.0,1,1550.0,False,,False,
2025-07-15,Tuesday,Legs,Ab crunch,Ab Crunch,160,160.0,6.0,2,960.0,False,,False,
2025-07-15,Tuesday,Legs,+SL Leg curls,Single Leg Curl (Paused),60,60.0,6.0,1,360.0,False,,False,paused
2025-07-15,Tuesday,Legs,+SL Leg curls,Single Leg Curl (Paused),50,50.0,8.0,2,400.0,False,,False,paused
2025-07-15,Tuesday,Legs,Face pull,Face Pull,130,130.0,9.0,1,1170.0,False,,False,
2025-07-15,Tuesday,Legs,+LVG chest press,Leverage Chest Press (Paused),242.5,242.5,6.0,1,1455.0,False,,False,paused
2025-07-15,Tuesday,Legs,+LVG chest press,Leverage Chest Press (Paused),227.5,227.5,11.0,2,2502.5,False,,False,paused
2025-07-15,Tuesday,Legs,DB OHP,Dumbbell Overhead Press,90,90.0,1.7,1,153.0,False,,False,
2025-07-15,Tuesday,Legs,+Dips,Dip (Paused),147.5,147.5,6.0,1,885.0,False,,False,paused
2025-07-15,Tuesday,Legs,+Dips,Dip (Paused),137.5,137.5,6.0,2,825.0,False,,False,paused
2025-07-15,Tuesday,Legs,Chest fly,Chest Fly,260,260.0,8.0,1,2080.0,False,,False,
2025-07-15,Tuesday,Legs,Upright row,Upright Row,25,25.0,10.0,1,250.0,False,,False,
2025-07-15,Tuesday,Legs,Upright row,Upright Row,20,20.0,,2,,False,,False,
2025-07-15,Tuesday,Legs,Lateral,Lateral Raise,20,20.0,15.0,1,300.0,False,,False,
2025-07-15,Tuesday,Legs,Lateral,Lateral Raise,20,20.0,15.0,2,300.0,False,,False,
2025-07-15,Tuesday,Legs,Leg extensions,Leg Extension,FS,,14.0,1,,False,,False,
2025-07-15,Tuesday,Legs,Hammers,Hammer Curl,50,50.0,3.0,1,150.0,False,,False,
2025-07-15,Tuesday,Legs,Hammers,Hammer Curl,47.5,47.5,4.0,2,190.0,False,,False,
2025-07-15,Tuesday,Legs,Hammers,Hammer Curl,42.5,42.5,7.0,3,297.5,False,,False,
2025-07-15,Tuesday,Legs,Cable curls,Cable Curl,125,125.0,14.0,1,1750.0,False,,False,
2025-07-15,Tuesday,Legs,Cable curls,Cable Curl,122.5,122.5,11.0,2,1347.5,False,,False,
2025-07-15,Tuesday,Legs,HS SA pulldown,Hammer Strength Single Arm Pulldown,207.5,207.5,15.0,1,3112.5,False,,False,
2025-07-15,Tuesday,Legs,WG pullups,Wide Grip Pull-up,BW,185.0,5.0,1,925.0,False,,False,bodyweight
2025-07-15,Tuesday,Legs,LF pulldown,Lat Focused Pulldown,200,200.0,6.8,1,1360.0,False,,False,
2025-07-15,Tuesday,Legs,LF pulldown,Lat Focused Pulldown,185,185.0,,2,,False,,False,
2025-07-15,Tuesday,Legs,DB BP,Dumbbell Bench Press,100,100.0,3.7,1,370.0,False,,False,
2025-07-15,Tuesday,Legs,DB BP,Dumbbell Bench Press,85,85.0,11.0,2,935.0,False,,False,
2025-07-15,Tuesday,Legs,HS Shoulder,Hammer Strength Shoulder Press,234.5,234.5,5.0,1,1172.5,False,,False,
2025-07-15,Tuesday,Legs,HS Shoulder,Hammer Strength Shoulder Press,227.5,227.5,5.0,2,1137.5,False,,False,
2025-07-15,Tuesday,Legs,+SM CG BP,Smith Machine Close Grip Bench Press (Paused),162.5,162.5,3.0,1,487.5,False,,False,paused
2025-07-15,Tuesday,Legs,Prime pec deck,Prime Pec Deck,250,250.0,9.0,1,2250.0,False,,False,
2025-07-15,Tuesday,Legs,Prime pec deck,Prime Pec Deck,240,240.0,9.0,2,2160.0,False,,False,
2025-07-15,Tuesday,Legs,Atlantis lateral,Atlantis Lateral Raise,110,110.0,6.0,1,660.0,False,,False,
2025-07-15,Tuesday,Legs,Atlantis lateral,Atlantis Lateral Raise,95,95.0,9.0,2,855.0,False,,False,
2025-07-15,Tuesday,Legs,Preacher,Preacher Curl,37.5,37.5,2.5,1,93.75,False,,False,
2025-07-15,Tuesday,Legs,Preacher,Preacher Curl,27.5,27.5,11.0,2,302.5,False,,False,
2025-07-15,Tuesday,Legs,+RDLs,Romanian Deadlift (Paused),407.5,407.5,5.0,1,2037.5,False,,False,paused
2025-07-15,Tuesday,Legs,WG pulldown,Wide Grip Pulldown,175,175.0,7.0,1,1225.0,False,,False,
2025-07-15,Tuesday,Legs,WG pulldown,Wide Grip Pulldown,165,165.0,8.0,2,1320.0,False,,False,
2025-07-15,Tuesday,Legs,WG pulldown,Wide Grip Pulldown,155,155.0,8.0,3,1240.0,False,,False,
2025-07-15,Tuesday,Legs,Hammers,Hammer Curl,40,40.0,13.0,1,520.0,False,,False,
2025-07-15,Tuesday,Legs,Hammers,Hammer Curl,37.5,37.5,9.0,2,337.5,False,,False,
2025-07-15,Tuesday,Legs,Low row,Low Row,392.5,392.5,2.0,1,785.0,False,,False,
2025-07-15,Tuesday,Legs,Low row,Low Row,302.5,302.5,12.0,2,3630.0,False,,False,
2025-07-15,Tuesday,Legs,+LVG chest press,Leverage Chest Press (Paused),292.5,292.5,5.0,1,1462.5,False,,False,paused
2025-07-15,Tuesday,Legs,+LVG chest press,Leverage Chest Press (Paused),232.5,232.5,9.0,2,2092.5,False,,False,paused
2025-07-15,Tuesday,Legs,DB OHP,Dumbbell Overhead Press,80,80.0,7.0,1,560.0,False,,False,
2025-07-15,Tuesday,Legs,+Dips,Dip (Paused),152.5,152.5,5.0,1,762.5,False,,False,paused
2025-07-15,Tuesday,Legs,Trcp pushdown,Tricep Pushdown,135,135.0,12.0,1,1620.0,False,,False,
2025-07-15,Tuesday,Legs,Prime pec deck,Prime Pec Deck,260,260.0,9.0,1,2340.0,False,,False,
2025-07-15,Tuesday,Legs,Leg extensions,Leg Extension,FS,,16.0,1,,False,,False,
2025-07-15,Tuesday,Legs,Leg extensions,Leg Extension,FS,,7.0,2,,False,,False,
2025-07-15,Tuesday,Legs,Pull 2,Pull-up,50,50.0,4.0,1,200.0,False,,False,
2025-07-15,Tuesday,Legs,Pull 2,Pull-up,47.5,47.5,5.0,2,237.5,False,,False,
2025-07-15,Tuesday,Legs,Pull 2,Pull-up,42.5,42.5,7.0,3,297.5,False,,False,
2025-07-15,Tuesday,Legs,+HS SA pulldown,Hammer Strength Single Arm Pulldown (Paused),302.5,302.5,5.0,1,1512.5,False,,False,paused
2025-07-15,Tuesday,Legs,+HS SA pulldown,Hammer Strength Single Arm Pulldown (Paused),212.5,212.5,14.0,2,2975.0,False,,False,paused
2025-07-15,Tuesday,Legs,SWG Pull ups,Supinated Wide Grip Pull-up,2.5,2.5,7.0,1,17.5,False,,False,
2025-07-15,Tuesday,Legs,SWG Pull ups,Supinated Wide Grip Pull-up,BW,185.0,,2,,False,,False,bodyweight
2025-07-15,Tuesday,Legs,+LF row,Lat Focused Row (Paused),200,200.0,7.0,1,1400.0,False,,False,paused
2025-07-15,Tuesday,Legs,+LF row,Lat Focused Row (Paused),185,185.0,9.0,2,1665.0,False,,False,paused
2025-07-15,Tuesday,Legs,Shrugs,Shrug,382.5,382.5,7.0,1,2677.5,False,,False,
2025-07-15,Tuesday,Legs,Shrugs,Shrug,292.5,292.5,10.0,2,2925.0,False,,False,
2025-07-15,Tuesday,Legs,Shrugs,Shrug,202.5,202.5,10.0,3,2025.0,False,,False,
2025-07-23,Wednesday,Legs,SL prime leg ext,Prime Single Leg Extension,175,175.0,8.0,1,1400.0,False,,False,
2025-07-23,Wednesday,Legs,SL prime leg ext,Prime Single Leg Extension,170,170.0,6.0,2,1020.0,False,,False,
2025-07-23,Wednesday,Legs,+Leg curls,Leg Curl (Paused),100,100.0,7.0,1,700.0,False,,False,paused
2025-07-23,Wednesday,Legs,+Leg curls,Leg Curl (Paused),95,95.0,6.0,2,570.0,False,,False,paused
2025-07-23,Wednesday,Legs,+SSB squat,Safety Squat Bar Squat (Paused),225,225.0,3.0,1,675.0,False,,False,paused
2025-07-23,Wednesday,Legs,+SL Pendulm Leg press,Single Leg Pendulum Leg Press (Paused),477.5,477.5,3.0,1,1432.5,False,,False,paused
2025-07-23,Wednesday,Legs,DB BP,Dumbbell Bench Press,95,95.0,5.0,1,475.0,False,,False,
2025-07-23,Wednesday,Legs,DB BP,Dumbbell Bench Press,80,80.0,15.0,2,1200.0,False,,False,
2025-07-23,Wednesday,Legs,+HS Shoulder,Hammer Strength Shoulder Press (Paused),237.5,237.5,3.0,1,712.5,False,,False,paused
2025-07-23,Wednesday,Legs,+HS Shoulder,Hammer Strength Shoulder Press (Paused),227.5,227.5,4.0,2,910.0,False,,False,paused
2025-07-23,Wednesday,Legs,+SM CG BP,Smith Machine Close Grip Bench Press (Paused),162.5,162.5,5.0,1,812.5,False,,False,paused
